t,variable,order,source,value
7.496000000000006,y,1,supervisor,0.0
7.496000000000006,z,0,supervisor,1.025
7.496000000000006,z,1,supervisor,0.0
7.504000000000006,x,0,supervisor,5.551115123125783e-17
7.504000000000006,x,1,supervisor,0.0
7.504000000000006,y,0,supervisor,0.35
7.504000000000006,y,1,supervisor,0.0
7.504000000000006,z,0,supervisor,1.025
7.504000000000006,z,1,supervisor,0.0
7.512000000000006,x,0,supervisor,5.551115123125783e-17
7.512000000000006,x,1,supervisor,0.0
7.512000000000006,y,0,supervisor,0.35
7.512000000000006,y,1,supervisor,0.0
7.512000000000006,z,0,supervisor,1.025
7.512000000000006,z,1,supervisor,0.0
7.520000000000006,x,0,supervisor,5.551115123125783e-17
7.520000000000006,x,1,supervisor,0.0
7.520000000000006,y,0,supervisor,0.35
7.520000000000006,y,1,supervisor,0.0
7.520000000000006,z,0,supervisor,1.025
7.520000000000006,z,1,supervisor,0.0
7.528000000000006,x,0,supervisor,5.551115123125783e-17
7.528000000000006,x,1,supervisor,0.0
7.528000000000006,y,0,supervisor,0.35
7.528000000000006,y,1,supervisor,0.0
7.528000000000006,z,0,supervisor,1.025
7.528000000000006,z,1,supervisor,0.0
7.536000000000006,x,0,supervisor,5.551115123125783e-17
7.536000000000006,x,1,supervisor,0.0
7.536000000000006,y,0,supervisor,0.35
7.536000000000006,y,1,supervisor,0.0
7.536000000000006,z,0,supervisor,1.025
7.536000000000006,z,1,supervisor,0.0
7.544000000000006,x,0,supervisor,5.551115123125783e-17
7.544000000000006,x,1,supervisor,0.0
7.544000000000006,y,0,supervisor,0.35
7.544000000000006,y,1,supervisor,0.0
7.544000000000006,z,0,supervisor,1.025
7.544000000000006,z,1,supervisor,0.0
7.552000000000006,x,0,supervisor,5.551115123125783e-17
7.552000000000006,x,1,supervisor,0.0
7.552000000000006,y,0,supervisor,0.35
7.552000000000006,y,1,supervisor,0.0
7.552000000000006,z,0,supervisor,1.025
7.552000000000006,z,1,supervisor,0.0
7.560000000000006,x,0,supervisor,5.551115123125783e-17
7.560000000000006,x,1,supervisor,0.0
7.560000000000006,y,0,supervisor,0.35
7.560000000000006,y,1,supervisor,0.0
7.560000000000006,z,0,supervisor,1.025
7.560000000000006,z,1,supervisor,0.0
7.568000000000006,x,0,supervisor,5.551115123125783e-17
7.568000000000006,x,1,supervisor,0.0
7.568000000000006,y,0,supervisor,0.35
7.568000000000006,y,1,supervisor,0.0
7.568000000000006,z,0,supervisor,1.025
7.568000000000006,z,1,supervisor,0.0
7.576000000000006,x,0,supervisor,5.551115123125783e-17
7.576000000000006,x,1,supervisor,0.0
7.576000000000006,y,0,supervisor,0.35
7.576000000000006,y,1,supervisor,0.0
7.576000000000006,z,0,supervisor,1.025
7.576000000000006,z,1,supervisor,0.0
7.584000000000006,x,0,supervisor,5.551115123125783e-17
7.584000000000006,x,1,supervisor,0.0
7.584000000000006,y,0,supervisor,0.35
7.584000000000006,y,1,supervisor,0.0
7.584000000000006,z,0,supervisor,1.025
7.584000000000006,z,1,supervisor,0.0
7.592000000000006,x,0,supervisor,5.551115123125783e-17
7.592000000000006,x,1,supervisor,0.0
7.592000000000006,y,0,supervisor,0.35
7.592000000000006,y,1,supervisor,0.0
7.592000000000006,z,0,supervisor,1.025
7.592000000000006,z,1,supervisor,0.0
7.600000000000006,x,0,supervisor,5.551115123125783e-17
7.600000000000006,x,1,supervisor,0.0
7.600000000000006,y,0,supervisor,0.35
7.600000000000006,y,1,supervisor,0.0
7.600000000000006,z,0,supervisor,1.025
7.600000000000006,z,1,supervisor,0.0
7.608000000000006,x,0,supervisor,5.551115123125783e-17
7.608000000000006,x,1,supervisor,0.0
7.608000000000006,y,0,supervisor,0.35
7.608000000000006,y,1,supervisor,0.0
7.608000000000006,z,0,supervisor,1.025
7.608000000000006,z,1,supervisor,0.0
7.616000000000006,x,0,supervisor,5.551115123125783e-17
7.616000000000006,x,1,supervisor,0.0
7.616000000000006,y,0,supervisor,0.35
7.616000000000006,y,1,supervisor,0.0
7.616000000000006,z,0,supervisor,1.025
7.616000000000006,z,1,supervisor,0.0
7.624000000000006,x,0,supervisor,5.551115123125783e-17
7.624000000000006,x,1,supervisor,0.0
7.624000000000006,y,0,supervisor,0.35
7.624000000000006,y,1,supervisor,0.0
7.624000000000006,z,0,supervisor,1.025
7.624000000000006,z,1,supervisor,0.0
7.632000000000006,x,0,supervisor,5.551115123125783e-17
7.632000000000006,x,1,supervisor,0.0
7.632000000000006,y,0,supervisor,0.35
7.632000000000006,y,1,supervisor,0.0
7.632000000000006,z,0,supervisor,1.025
7.632000000000006,z,1,supervisor,0.0
7.640000000000006,x,0,supervisor,5.551115123125783e-17
7.640000000000006,x,1,supervisor,0.0
7.640000000000006,y,0,supervisor,0.35
7.640000000000006,y,1,supervisor,0.0
7.640000000000006,z,0,supervisor,1.025
7.640000000000006,z,1,supervisor,0.0
7.648000000000006,x,0,supervisor,5.551115123125783e-17
7.648000000000006,x,1,supervisor,0.0
7.648000000000006,y,0,supervisor,0.35
7.648000000000006,y,1,supervisor,0.0
7.648000000000006,z,0,supervisor,1.025
7.648000000000006,z,1,supervisor,0.0
7.656000000000006,x,0,supervisor,5.551115123125783e-17
7.656000000000006,x,1,supervisor,0.0
7.656000000000006,y,0,supervisor,0.35
7.656000000000006,y,1,supervisor,0.0
7.656000000000006,z,0,supervisor,1.025
7.656000000000006,z,1,supervisor,0.0
7.664000000000006,x,0,supervisor,5.551115123125783e-17
7.664000000000006,x,1,supervisor,0.0
7.664000000000006,y,0,supervisor,0.35
7.664000000000006,y,1,supervisor,0.0
7.664000000000006,z,0,supervisor,1.025
7.664000000000006,z,1,supervisor,0.0
7.672000000000006,x,0,supervisor,5.551115123125783e-17
7.672000000000006,x,1,supervisor,0.0
7.672000000000006,y,0,supervisor,0.35
7.672000000000006,y,1,supervisor,0.0
7.672000000000006,z,0,supervisor,1.025
7.672000000000006,z,1,supervisor,0.0
7.680000000000006,x,0,supervisor,5.551115123125783e-17
7.680000000000006,x,1,supervisor,0.0
7.680000000000006,y,0,supervisor,0.35
7.680000000000006,y,1,supervisor,0.0
7.680000000000006,z,0,supervisor,1.025
7.680000000000006,z,1,supervisor,0.0
7.688000000000006,x,0,supervisor,5.551115123125783e-17
7.688000000000006,x,1,supervisor,0.0
7.688000000000006,y,0,supervisor,0.35
7.688000000000006,y,1,supervisor,0.0
7.688000000000006,z,0,supervisor,1.025
7.688000000000006,z,1,supervisor,0.0
7.696000000000006,x,0,supervisor,5.551115123125783e-17
7.696000000000006,x,1,supervisor,0.0
7.696000000000006,y,0,supervisor,0.35
7.696000000000006,y,1,supervisor,0.0
7.696000000000006,z,0,supervisor,1.025
7.696000000000006,z,1,supervisor,0.0
7.704000000000006,x,0,supervisor,5.551115123125783e-17
7.704000000000006,x,1,supervisor,0.0
7.704000000000006,y,0,supervisor,0.35
7.704000000000006,y,1,supervisor,0.0
7.704000000000006,z,0,supervisor,1.025
7.704000000000006,z,1,supervisor,0.0
7.712000000000006,x,0,supervisor,5.551115123125783e-17
7.712000000000006,x,1,supervisor,0.0
7.712000000000006,y,0,supervisor,0.35
7.712000000000006,y,1,supervisor,0.0
7.712000000000006,z,0,supervisor,1.025
7.712000000000006,z,1,supervisor,0.0
7.720000000000006,x,0,supervisor,5.551115123125783e-17
7.720000000000006,x,1,supervisor,0.0
7.720000000000006,y,0,supervisor,0.35
7.720000000000006,y,1,supervisor,0.0
7.720000000000006,z,0,supervisor,1.025
7.720000000000006,z,1,supervisor,0.0
7.728000000000006,x,0,supervisor,5.551115123125783e-17
7.728000000000006,x,1,supervisor,0.0
7.728000000000006,y,0,supervisor,0.35
7.728000000000006,y,1,supervisor,0.0
7.728000000000006,z,0,supervisor,1.025
7.728000000000006,z,1,supervisor,0.0
7.736000000000006,x,0,supervisor,5.551115123125783e-17
7.736000000000006,x,1,supervisor,0.0
7.736000000000006,y,0,supervisor,0.35
7.736000000000006,y,1,supervisor,0.0
7.736000000000006,z,0,supervisor,1.025
7.736000000000006,z,1,supervisor,0.0
7.744000000000006,x,0,supervisor,5.551115123125783e-17
7.744000000000006,x,1,supervisor,0.0
7.744000000000006,y,0,supervisor,0.35
7.744000000000006,y,1,supervisor,0.0
7.744000000000006,z,0,supervisor,1.025
7.744000000000006,z,1,supervisor,0.0
7.752000000000006,x,0,supervisor,5.551115123125783e-17
7.752000000000006,x,1,supervisor,0.0
7.752000000000006,y,0,supervisor,0.35
7.752000000000006,y,1,supervisor,0.0
7.752000000000006,z,0,supervisor,1.025
7.752000000000006,z,1,supervisor,0.0
7.760000000000006,x,0,supervisor,5.551115123125783e-17
7.760000000000006,x,1,supervisor,0.0
7.760000000000006,y,0,supervisor,0.35
7.760000000000006,y,1,supervisor,0.0
7.760000000000006,z,0,supervisor,1.025
7.760000000000006,z,1,supervisor,0.0
7.768000000000006,x,0,supervisor,5.551115123125783e-17
7.768000000000006,x,1,supervisor,0.0
7.768000000000006,y,0,supervisor,0.35
7.768000000000006,y,1,supervisor,0.0
7.768000000000006,z,0,supervisor,1.025
7.768000000000006,z,1,supervisor,0.0
7.776000000000006,x,0,supervisor,5.551115123125783e-17
7.776000000000006,x,1,supervisor,0.0
7.776000000000006,y,0,supervisor,0.35
7.776000000000006,y,1,supervisor,0.0
7.776000000000006,z,0,supervisor,1.025
7.776000000000006,z,1,supervisor,0.0
7.784000000000006,x,0,supervisor,5.551115123125783e-17
7.784000000000006,x,1,supervisor,0.0
7.784000000000006,y,0,supervisor,0.35
7.784000000000006,y,1,supervisor,0.0
7.784000000000006,z,0,supervisor,1.025
7.784000000000006,z,1,supervisor,0.0
7.792000000000006,x,0,supervisor,5.551115123125783e-17
7.792000000000006,x,1,supervisor,0.0
7.792000000000006,y,0,supervisor,0.35
7.792000000000006,y,1,supervisor,0.0
7.792000000000006,z,0,supervisor,1.025
7.792000000000006,z,1,supervisor,0.0
7.800000000000006,x,0,supervisor,5.551115123125783e-17
7.800000000000006,x,1,supervisor,0.0
7.800000000000006,y,0,supervisor,0.35
7.800000000000006,y,1,supervisor,0.0
7.800000000000006,z,0,supervisor,1.025
7.800000000000006,z,1,supervisor,0.0
7.808000000000006,x,0,supervisor,5.551115123125783e-17
7.808000000000006,x,1,supervisor,0.0
7.808000000000006,y,0,supervisor,0.35
7.808000000000006,y,1,supervisor,0.0
7.808000000000006,z,0,supervisor,1.025
7.808000000000006,z,1,supervisor,0.0
7.816000000000006,x,0,supervisor,5.551115123125783e-17
7.816000000000006,x,1,supervisor,0.0
7.816000000000006,y,0,supervisor,0.35
7.816000000000006,y,1,supervisor,0.0
7.816000000000006,z,0,supervisor,1.025
7.816000000000006,z,1,supervisor,0.0
7.824000000000006,x,0,supervisor,5.551115123125783e-17
7.824000000000006,x,1,supervisor,0.0
7.824000000000006,y,0,supervisor,0.35
7.824000000000006,y,1,supervisor,0.0
7.824000000000006,z,0,supervisor,1.025
7.824000000000006,z,1,supervisor,0.0
7.832000000000006,x,0,supervisor,5.551115123125783e-17
7.832000000000006,x,1,supervisor,0.0
7.832000000000006,y,0,supervisor,0.35
7.832000000000006,y,1,supervisor,0.0
7.832000000000006,z,0,supervisor,1.025
7.832000000000006,z,1,supervisor,0.0
7.840000000000006,x,0,supervisor,5.551115123125783e-17
7.840000000000006,x,1,supervisor,0.0
7.840000000000006,y,0,supervisor,0.35
7.840000000000006,y,1,supervisor,0.0
7.840000000000006,z,0,supervisor,1.025
7.840000000000006,z,1,supervisor,0.0
7.848000000000006,x,0,supervisor,5.551115123125783e-17
7.848000000000006,x,1,supervisor,0.0
7.848000000000006,y,0,supervisor,0.35
7.848000000000006,y,1,supervisor,0.0
7.848000000000006,z,0,supervisor,1.025
7.848000000000006,z,1,supervisor,0.0
7.856000000000006,x,0,supervisor,5.551115123125783e-17
7.856000000000006,x,1,supervisor,0.0
7.856000000000006,y,0,supervisor,0.35
7.856000000000006,y,1,supervisor,0.0
7.856000000000006,z,0,supervisor,1.025
7.856000000000006,z,1,supervisor,0.0
7.864000000000006,x,0,supervisor,5.551115123125783e-17
7.864000000000006,x,1,supervisor,0.0
7.864000000000006,y,0,supervisor,0.35
7.864000000000006,y,1,supervisor,0.0
7.864000000000006,z,0,supervisor,1.025
7.864000000000006,z,1,supervisor,0.0
7.872000000000006,x,0,supervisor,5.551115123125783e-17
7.872000000000006,x,1,supervisor,0.0
7.872000000000006,y,0,supervisor,0.35
7.872000000000006,y,1,supervisor,0.0
7.872000000000006,z,0,supervisor,1.025
7.872000000000006,z,1,supervisor,0.0
7.880000000000006,x,0,supervisor,5.551115123125783e-17
7.880000000000006,x,1,supervisor,0.0
7.880000000000006,y,0,supervisor,0.35
7.880000000000006,y,1,supervisor,0.0
7.880000000000006,z,0,supervisor,1.025
7.880000000000006,z,1,supervisor,0.0
7.888000000000006,x,0,supervisor,5.551115123125783e-17
7.888000000000006,x,1,supervisor,0.0
7.888000000000006,y,0,supervisor,0.35
7.888000000000006,y,1,supervisor,0.0
7.888000000000006,z,0,supervisor,1.025
7.888000000000006,z,1,supervisor,0.0
7.896000000000006,x,0,supervisor,5.551115123125783e-17
7.896000000000006,x,1,supervisor,0.0
7.896000000000006,y,0,supervisor,0.35
7.896000000000006,y,1,supervisor,0.0
7.896000000000006,z,0,supervisor,1.025
7.896000000000006,z,1,supervisor,0.0
7.904000000000006,x,0,supervisor,5.551115123125783e-17
7.904000000000006,x,1,supervisor,0.0
7.904000000000006,y,0,supervisor,0.35
7.904000000000006,y,1,supervisor,0.0
7.904000000000006,z,0,supervisor,1.025
7.904000000000006,z,1,supervisor,0.0
7.912000000000006,x,0,supervisor,5.551115123125783e-17
7.912000000000006,x,1,supervisor,0.0
7.912000000000006,y,0,supervisor,0.35
7.912000000000006,y,1,supervisor,0.0
7.912000000000006,z,0,supervisor,1.025
7.912000000000006,z,1,supervisor,0.0
7.920000000000006,x,0,supervisor,5.551115123125783e-17
7.920000000000006,x,1,supervisor,0.0
7.920000000000006,y,0,supervisor,0.35
7.920000000000006,y,1,supervisor,0.0
7.920000000000006,z,0,supervisor,1.025
7.920000000000006,z,1,supervisor,0.0
7.928000000000006,x,0,supervisor,5.551115123125783e-17
7.928000000000006,x,1,supervisor,0.0
7.928000000000006,y,0,supervisor,0.35
7.928000000000006,y,1,supervisor,0.0
7.928000000000006,z,0,supervisor,1.025
7.928000000000006,z,1,supervisor,0.0
7.936000000000006,x,0,supervisor,5.551115123125783e-17
7.936000000000006,x,1,supervisor,0.0
7.936000000000006,y,0,supervisor,0.35
7.936000000000006,y,1,supervisor,0.0
7.936000000000006,z,0,supervisor,1.025
7.936000000000006,z,1,supervisor,0.0
7.944000000000006,x,0,supervisor,5.551115123125783e-17
7.944000000000006,x,1,supervisor,0.0
7.944000000000006,y,0,supervisor,0.35
7.944000000000006,y,1,supervisor,0.0
7.944000000000006,z,0,supervisor,1.025
7.944000000000006,z,1,supervisor,0.0
7.952000000000006,x,0,supervisor,5.551115123125783e-17
7.952000000000006,x,1,supervisor,0.0
7.952000000000006,y,0,supervisor,0.35
7.952000000000006,y,1,supervisor,0.0
7.952000000000006,z,0,supervisor,1.025
7.952000000000006,z,1,supervisor,0.0
7.960000000000006,x,0,supervisor,5.551115123125783e-17
7.960000000000006,x,1,supervisor,0.0
7.960000000000006,y,0,supervisor,0.35
7.960000000000006,y,1,supervisor,0.0
7.960000000000006,z,0,supervisor,1.025
7.960000000000006,z,1,supervisor,0.0
7.968000000000006,x,0,supervisor,5.551115123125783e-17
7.968000000000006,x,1,supervisor,0.0
7.968000000000006,y,0,supervisor,0.35
7.968000000000006,y,1,supervisor,0.0
7.968000000000006,z,0,supervisor,1.025
7.968000000000006,z,1,supervisor,0.0
7.976000000000006,x,0,supervisor,5.551115123125783e-17
7.976000000000006,x,1,supervisor,0.0
7.976000000000006,y,0,supervisor,0.35
7.976000000000006,y,1,supervisor,0.0
7.976000000000006,z,0,supervisor,1.025
7.976000000000006,z,1,supervisor,0.0
7.984000000000006,x,0,supervisor,5.551115123125783e-17
7.984000000000006,x,1,supervisor,0.0
7.984000000000006,y,0,supervisor,0.35
7.984000000000006,y,1,supervisor,0.0
7.984000000000006,z,0,supervisor,1.025
7.984000000000006,z,1,supervisor,0.0
7.992000000000006,x,0,supervisor,5.551115123125783e-17
7.992000000000006,x,1,supervisor,0.0
7.992000000000006,y,0,supervisor,0.35
7.992000000000006,y,1,supervisor,0.0
7.992000000000006,z,0,supervisor,1.025
7.992000000000006,z,1,supervisor,0.0
8.000000000000005,x,0,supervisor,5.551115123125783e-17
8.000000000000005,x,1,supervisor,0.0
8.000000000000005,y,0,supervisor,0.35
8.000000000000005,y,1,supervisor,0.0
8.000000000000005,z,0,supervisor,1.025
8.000000000000005,z,1,supervisor,0.0
8.008000000000004,x,0,supervisor,5.551115123125783e-17
8.008000000000004,x,1,supervisor,0.0
8.008000000000004,y,0,supervisor,0.35
8.008000000000004,y,1,supervisor,0.0
8.008000000000004,z,0,supervisor,1.025
8.008000000000004,z,1,supervisor,0.0
8.016000000000004,x,0,supervisor,5.551115123125783e-17
8.016000000000004,x,1,supervisor,0.0
8.016000000000004,y,0,supervisor,0.35
8.016000000000004,y,1,supervisor,0.0
8.016000000000004,z,0,supervisor,1.025
8.016000000000004,z,1,supervisor,0.0
8.024000000000003,x,0,supervisor,5.551115123125783e-17
8.024000000000003,x,1,supervisor,0.0
8.024000000000003,y,0,supervisor,0.35
8.024000000000003,y,1,supervisor,0.0
8.024000000000003,z,0,supervisor,1.025
8.024000000000003,z,1,supervisor,0.0
8.032000000000002,x,0,supervisor,5.551115123125783e-17
8.032000000000002,x,1,supervisor,0.0
8.032000000000002,y,0,supervisor,0.35
8.032000000000002,y,1,supervisor,0.0
8.032000000000002,z,0,supervisor,1.025
8.032000000000002,z,1,supervisor,0.0
8.040000000000001,x,0,supervisor,5.551115123125783e-17
8.040000000000001,x,1,supervisor,0.0
8.040000000000001,y,0,supervisor,0.35
8.040000000000001,y,1,supervisor,0.0
8.040000000000001,z,0,supervisor,1.025
8.040000000000001,z,1,supervisor,0.0
8.048,x,0,supervisor,5.551115123125783e-17
8.048,x,1,supervisor,0.0
8.048,y,0,supervisor,0.35
8.048,y,1,supervisor,0.0
8.048,z,0,supervisor,1.025
8.048,z,1,supervisor,0.0
8.056,x,0,supervisor,5.551115123125783e-17
8.056,x,1,supervisor,0.0
8.056,y,0,supervisor,0.35
8.056,y,1,supervisor,0.0
8.056,z,0,supervisor,1.025
8.056,z,1,supervisor,0.0
8.063999999999998,x,0,supervisor,5.551115123125783e-17
8.063999999999998,x,1,supervisor,0.0
8.063999999999998,y,0,supervisor,0.35
8.063999999999998,y,1,supervisor,0.0
8.063999999999998,z,0,supervisor,1.025
8.063999999999998,z,1,supervisor,0.0
8.071999999999997,x,0,supervisor,5.551115123125783e-17
8.071999999999997,x,1,supervisor,0.0
8.071999999999997,y,0,supervisor,0.35
8.071999999999997,y,1,supervisor,0.0
8.071999999999997,z,0,supervisor,1.025
8.071999999999997,z,1,supervisor,0.0
8.079999999999997,x,0,supervisor,5.551115123125783e-17
8.079999999999997,x,1,supervisor,0.0
8.079999999999997,y,0,supervisor,0.35
8.079999999999997,y,1,supervisor,0.0
8.079999999999997,z,0,supervisor,1.025
8.079999999999997,z,1,supervisor,0.0
8.087999999999996,x,0,supervisor,5.551115123125783e-17
8.087999999999996,x,1,supervisor,0.0
8.087999999999996,y,0,supervisor,0.35
8.087999999999996,y,1,supervisor,0.0
8.087999999999996,z,0,supervisor,1.025
8.087999999999996,z,1,supervisor,0.0
8.095999999999995,x,0,supervisor,5.551115123125783e-17
8.095999999999995,x,1,supervisor,0.0
8.095999999999995,y,0,supervisor,0.35
8.095999999999995,y,1,supervisor,0.0
8.095999999999995,z,0,supervisor,1.025
8.095999999999995,z,1,supervisor,0.0
8.103999999999994,x,0,supervisor,5.551115123125783e-17
8.103999999999994,x,1,supervisor,0.0
8.103999999999994,y,0,supervisor,0.35
8.103999999999994,y,1,supervisor,0.0
8.103999999999994,z,0,supervisor,1.025
8.103999999999994,z,1,supervisor,0.0
8.111999999999993,x,0,supervisor,5.551115123125783e-17
8.111999999999993,x,1,supervisor,0.0
8.111999999999993,y,0,supervisor,0.35
8.111999999999993,y,1,supervisor,0.0
8.111999999999993,z,0,supervisor,1.025
8.111999999999993,z,1,supervisor,0.0
8.119999999999992,x,0,supervisor,5.551115123125783e-17
8.119999999999992,x,1,supervisor,0.0
8.119999999999992,y,0,supervisor,0.35
8.119999999999992,y,1,supervisor,0.0
8.119999999999992,z,0,supervisor,1.025
8.119999999999992,z,1,supervisor,0.0
8.127999999999991,x,0,supervisor,5.551115123125783e-17
8.127999999999991,x,1,supervisor,0.0
8.127999999999991,y,0,supervisor,0.35
8.127999999999991,y,1,supervisor,0.0
8.127999999999991,z,0,supervisor,1.025
8.127999999999991,z,1,supervisor,0.0
8.13599999999999,x,0,supervisor,5.551115123125783e-17
8.13599999999999,x,1,supervisor,0.0
8.13599999999999,y,0,supervisor,0.35
8.13599999999999,y,1,supervisor,0.0
8.13599999999999,z,0,supervisor,1.025
8.13599999999999,z,1,supervisor,0.0
8.14399999999999,x,0,supervisor,5.551115123125783e-17
8.14399999999999,x,1,supervisor,0.0
8.14399999999999,y,0,supervisor,0.35
8.14399999999999,y,1,supervisor,0.0
8.14399999999999,z,0,supervisor,1.025
8.14399999999999,z,1,supervisor,0.0
8.151999999999989,x,0,supervisor,5.551115123125783e-17
8.151999999999989,x,1,supervisor,0.0
8.151999999999989,y,0,supervisor,0.35
8.151999999999989,y,1,supervisor,0.0
8.151999999999989,z,0,supervisor,1.025
8.151999999999989,z,1,supervisor,0.0
8.159999999999988,x,0,supervisor,5.551115123125783e-17
8.159999999999988,x,1,supervisor,0.0
8.159999999999988,y,0,supervisor,0.35
8.159999999999988,y,1,supervisor,0.0
8.159999999999988,z,0,supervisor,1.025
8.159999999999988,z,1,supervisor,0.0
8.167999999999987,x,0,supervisor,5.551115123125783e-17
8.167999999999987,x,1,supervisor,0.0
8.167999999999987,y,0,supervisor,0.35
8.167999999999987,y,1,supervisor,0.0
8.167999999999987,z,0,supervisor,1.025
8.167999999999987,z,1,supervisor,0.0
8.175999999999986,x,0,supervisor,5.551115123125783e-17
8.175999999999986,x,1,supervisor,0.0
8.175999999999986,y,0,supervisor,0.35
8.175999999999986,y,1,supervisor,0.0
8.175999999999986,z,0,supervisor,1.025
8.175999999999986,z,1,supervisor,0.0
8.183999999999985,x,0,supervisor,5.551115123125783e-17
8.183999999999985,x,1,supervisor,0.0
8.183999999999985,y,0,supervisor,0.35
8.183999999999985,y,1,supervisor,0.0
8.183999999999985,z,0,supervisor,1.025
8.183999999999985,z,1,supervisor,0.0
8.191999999999984,x,0,supervisor,5.551115123125783e-17
8.191999999999984,x,1,supervisor,0.0
8.191999999999984,y,0,supervisor,0.35
8.191999999999984,y,1,supervisor,0.0
8.191999999999984,z,0,supervisor,1.025
8.191999999999984,z,1,supervisor,0.0
8.199999999999983,x,0,supervisor,5.551115123125783e-17
8.199999999999983,x,1,supervisor,0.0
8.199999999999983,y,0,supervisor,0.35
8.199999999999983,y,1,supervisor,0.0
8.199999999999983,z,0,supervisor,1.025
8.199999999999983,z,1,supervisor,0.0
8.207999999999982,x,0,supervisor,5.551115123125783e-17
8.207999999999982,x,1,supervisor,0.0
8.207999999999982,y,0,supervisor,0.35
8.207999999999982,y,1,supervisor,0.0
8.207999999999982,z,0,supervisor,1.025
8.207999999999982,z,1,supervisor,0.0
8.215999999999982,x,0,supervisor,5.551115123125783e-17
8.215999999999982,x,1,supervisor,0.0
8.215999999999982,y,0,supervisor,0.35
8.215999999999982,y,1,supervisor,0.0
8.215999999999982,z,0,supervisor,1.025
8.215999999999982,z,1,supervisor,0.0
8.22399999999998,x,0,supervisor,5.551115123125783e-17
8.22399999999998,x,1,supervisor,0.0
8.22399999999998,y,0,supervisor,0.35
8.22399999999998,y,1,supervisor,0.0
8.22399999999998,z,0,supervisor,1.025
8.22399999999998,z,1,supervisor,0.0
8.23199999999998,x,0,supervisor,5.551115123125783e-17
8.23199999999998,x,1,supervisor,0.0
8.23199999999998,y,0,supervisor,0.35
8.23199999999998,y,1,supervisor,0.0
8.23199999999998,z,0,supervisor,1.025
8.23199999999998,z,1,supervisor,0.0
8.239999999999979,x,0,supervisor,5.551115123125783e-17
8.239999999999979,x,1,supervisor,0.0
8.239999999999979,y,0,supervisor,0.35
8.239999999999979,y,1,supervisor,0.0
8.239999999999979,z,0,supervisor,1.025
8.239999999999979,z,1,supervisor,0.0
8.247999999999978,x,0,supervisor,5.551115123125783e-17
8.247999999999978,x,1,supervisor,0.0
8.247999999999978,y,0,supervisor,0.35
8.247999999999978,y,1,supervisor,0.0
8.247999999999978,z,0,supervisor,1.025
8.247999999999978,z,1,supervisor,0.0
8.255999999999977,x,0,supervisor,5.551115123125783e-17
8.255999999999977,x,1,supervisor,0.0
8.255999999999977,y,0,supervisor,0.35
8.255999999999977,y,1,supervisor,0.0
8.255999999999977,z,0,supervisor,1.025
8.255999999999977,z,1,supervisor,0.0
8.263999999999976,x,0,supervisor,5.551115123125783e-17
8.263999999999976,x,1,supervisor,0.0
8.263999999999976,y,0,supervisor,0.35
8.263999999999976,y,1,supervisor,0.0
8.263999999999976,z,0,supervisor,1.025
8.263999999999976,z,1,supervisor,0.0
8.271999999999975,x,0,supervisor,5.551115123125783e-17
8.271999999999975,x,1,supervisor,0.0
8.271999999999975,y,0,supervisor,0.35
8.271999999999975,y,1,supervisor,0.0
8.271999999999975,z,0,supervisor,1.025
8.271999999999975,z,1,supervisor,0.0
8.279999999999974,x,0,supervisor,5.551115123125783e-17
8.279999999999974,x,1,supervisor,0.0
8.279999999999974,y,0,supervisor,0.35
8.279999999999974,y,1,supervisor,0.0
8.279999999999974,z,0,supervisor,1.025
8.279999999999974,z,1,supervisor,0.0
8.287999999999974,x,0,supervisor,5.551115123125783e-17
8.287999999999974,x,1,supervisor,0.0
8.287999999999974,y,0,supervisor,0.35
8.287999999999974,y,1,supervisor,0.0
8.287999999999974,z,0,supervisor,1.025
8.287999999999974,z,1,supervisor,0.0
8.295999999999973,x,0,supervisor,5.551115123125783e-17
8.295999999999973,x,1,supervisor,0.0
8.295999999999973,y,0,supervisor,0.35
8.295999999999973,y,1,supervisor,0.0
8.295999999999973,z,0,supervisor,1.025
8.295999999999973,z,1,supervisor,0.0
8.303999999999972,x,0,supervisor,5.551115123125783e-17
8.303999999999972,x,1,supervisor,0.0
8.303999999999972,y,0,supervisor,0.35
8.303999999999972,y,1,supervisor,0.0
8.303999999999972,z,0,supervisor,1.025
8.303999999999972,z,1,supervisor,0.0
8.311999999999971,x,0,supervisor,5.551115123125783e-17
8.311999999999971,x,1,supervisor,0.0
8.311999999999971,y,0,supervisor,0.35
8.311999999999971,y,1,supervisor,0.0
8.311999999999971,z,0,supervisor,1.025
8.311999999999971,z,1,supervisor,0.0
8.31999999999997,x,0,supervisor,5.551115123125783e-17
8.31999999999997,x,1,supervisor,0.0
8.31999999999997,y,0,supervisor,0.35
8.31999999999997,y,1,supervisor,0.0
8.31999999999997,z,0,supervisor,1.025
8.31999999999997,z,1,supervisor,0.0
8.32799999999997,x,0,supervisor,5.551115123125783e-17
8.32799999999997,x,1,supervisor,0.0
8.32799999999997,y,0,supervisor,0.35
8.32799999999997,y,1,supervisor,0.0
8.32799999999997,z,0,supervisor,1.025
8.32799999999997,z,1,supervisor,0.0
8.335999999999968,x,0,supervisor,5.551115123125783e-17
8.335999999999968,x,1,supervisor,0.0
8.335999999999968,y,0,supervisor,0.35
8.335999999999968,y,1,supervisor,0.0
8.335999999999968,z,0,supervisor,1.025
8.335999999999968,z,1,supervisor,0.0
